<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.04.28	01:15:00	1987.92	1987.93	1986.92	1986.97	374	0	12
2023.04.28	01:30:00	1986.96	1987.35	1986.94	1987.09	742	0	14
2023.04.28	01:45:00	1987.01	1987.08	1986.42	1986.74	969	0	14
2023.04.28	02:00:00	1986.59	1987.74	1986.59	1986.80	306	0	12
2023.04.28	02:15:00	1986.79	1987.08	1986.70	1987.00	259	0	13
2023.04.28	02:30:00	1987.00	1987.64	1986.32	1987.17	807	0	13
2023.04.28	02:45:00	1987.16	1987.69	1986.82	1986.91	766	0	14
2023.04.28	03:00:00	1986.91	1987.41	1985.61	1985.83	1043	0	8
2023.04.28	03:15:00	1985.85	1987.46	1985.66	1986.97	942	0	6
2023.04.28	03:30:00	1986.99	1987.33	1986.43	1986.85	774	0	5
2023.04.28	03:45:00	1986.85	1986.95	1985.63	1985.89	885	0	8
2023.04.28	04:00:00	1985.90	1986.49	1984.84	1985.39	1505	0	7
2023.04.28	04:15:00	1985.39	1986.30	1985.19	1985.89	1322	0	5
2023.04.28	04:30:00	1985.90	1991.57	1985.89	1990.94	3649	0	4
2023.04.28	04:45:00	1990.87	1990.87	1988.74	1990.45	2865	0	7
2023.04.28	05:00:00	1990.52	1990.62	1988.51	1989.09	1982	0	6
2023.04.28	05:15:00	1989.09	1989.87	1988.70	1989.59	1640	0	7
2023.04.28	05:30:00	1989.59	1990.11	1989.14	1989.94	1125	0	8
2023.04.28	05:45:00	1989.94	1990.79	1989.66	1990.55	1294	0	8
2023.04.28	06:00:00	1990.51	1990.79	1989.16	1989.30	1191	0	4
2023.04.28	06:15:00	1989.31	1991.15	1987.66	1988.64	2227	0	4
2023.04.28	06:30:00	1988.66	1989.41	1987.22	1988.40	1684	0	7
2023.04.28	06:45:00	1988.41	1989.08	1987.66	1988.90	968	0	8
2023.04.28	07:00:00	1988.90	1990.43	1986.32	1987.25	3210	0	4
2023.04.28	07:15:00	1987.32	1987.87	1986.23	1987.51	1908	0	7
2023.04.28	07:30:00	1987.51	1988.14	1986.78	1987.51	1297	0	7
2023.04.28	07:45:00	1987.50	1987.73	1986.83	1987.40	1033	0	8
2023.04.28	08:00:00	1987.43	1987.97	1986.06	1986.99	1765	0	7
2023.04.28	08:15:00	1986.94	1988.18	1986.67	1987.85	1410	0	6
2023.04.28	08:30:00	1987.85	1989.64	1987.14	1987.14	2642	0	5
2023.04.28	08:45:00	1987.14	1987.15	1983.46	1984.79	2231	0	7
2023.04.28	09:00:00	1984.78	1985.95	1983.31	1984.96	2266	0	7
2023.04.28	09:15:00	1985.05	1986.99	1984.70	1986.71	2196	0	7
2023.04.28	09:30:00	1986.73	1987.00	1984.98	1985.15	2745	0	6
2023.04.28	09:45:00	1985.15	1987.17	1983.69	1985.81	4020	0	5
2023.04.28	10:00:00	1985.79	1986.26	1982.09	1983.53	3188	0	7
2023.04.28	10:15:00	1983.54	1984.81	1982.03	1983.36	2891	0	7
2023.04.28	10:30:00	1983.33	1983.58	1981.54	1982.17	2371	0	6
2023.04.28	10:45:00	1982.18	1983.12	1981.70	1982.41	1998	0	8
2023.04.28	11:00:00	1982.40	1983.60	1981.23	1981.55	3053	0	7
2023.04.28	11:15:00	1981.53	1982.28	1979.68	1981.83	2332	0	6
2023.04.28	11:30:00	1981.82	1983.73	1981.07	1981.86	1931	0	7
2023.04.28	11:45:00	1981.88	1983.75	1981.68	1983.51	1649	0	7
2023.04.28	12:00:00	1983.47	1983.81	1982.30	1983.25	1822	0	7
2023.04.28	12:15:00	1983.18	1983.68	1982.51	1982.70	1668	0	6
2023.04.28	12:30:00	1982.70	1983.48	1981.83	1982.07	1510	0	6
2023.04.28	12:45:00	1982.06	1983.82	1981.99	1983.00	1336	0	6
2023.04.28	13:00:00	1983.00	1984.28	1982.50	1984.02	1568	0	6
2023.04.28	13:15:00	1984.03	1984.52	1983.35	1983.44	1506	0	6
2023.04.28	13:30:00	1983.42	1983.84	1982.57	1983.82	1117	0	7
2023.04.28	13:45:00	1983.82	1984.32	1982.71	1983.36	1131	0	6
2023.04.28	14:00:00	1983.36	1984.10	1982.11	1983.88	1438	0	7
2023.04.28	14:15:00	1983.87	1984.89	1983.77	1984.44	1198	0	6
2023.04.28	14:30:00	1984.42	1984.51	1982.65	1983.71	1569	0	6
2023.04.28	14:45:00	1983.72	1984.07	1982.07	1983.28	1774	0	6
2023.04.28	15:00:00	1983.30	1983.90	1981.60	1981.98	2064	0	7
2023.04.28	15:15:00	1982.00	1983.77	1980.48	1980.91	2431	0	6
2023.04.28	15:30:00	1980.91	1987.62	1976.15	1979.79	6017	0	5
2023.04.28	15:45:00	1979.83	1984.67	1979.19	1984.21	4371	0	6
2023.04.28	16:00:00	1984.24	1986.60	1983.07	1985.43	3887	0	6
2023.04.28	16:15:00	1985.43	1989.72	1985.02	1988.54	3564	0	6
2023.04.28	16:30:00	1988.54	1990.06	1984.17	1984.80	4433	0	3
2023.04.28	16:45:00	1984.75	1987.06	1982.34	1986.77	4306	0	6
2023.04.28	17:00:00	1986.87	1987.29	1982.95	1983.41	4142	0	6
2023.04.28	17:15:00	1983.29	1985.49	1982.06	1983.81	3659	0	6
2023.04.28	17:30:00	1983.83	1992.93	1983.34	1988.54	4650	0	6
2023.04.28	17:45:00	1988.54	1993.66	1987.60	1992.41	4516	0	6
2023.04.28	18:00:00	1992.39	1995.04	1990.22	1990.49	4521	0	6
2023.04.28	18:15:00	1990.38	1990.43	1987.78	1989.70	3435	0	7
2023.04.28	18:30:00	1989.70	1992.19	1989.19	1991.05	2954	0	7
2023.04.28	18:45:00	1991.11	1992.03	1988.78	1991.86	2865	0	6
2023.04.28	19:00:00	1991.71	1992.09	1989.48	1989.52	2255	0	6
2023.04.28	19:15:00	1989.51	1992.09	1989.12	1991.07	2030	0	7
2023.04.28	19:30:00	1991.11	1994.10	1991.06	1992.81	2206	0	8
2023.04.28	19:45:00	1992.81	1993.66	1991.44	1991.51	1873	0	7
2023.04.28	20:00:00	1991.50	1992.84	1990.52	1990.89	1772	0	7
2023.04.28	20:15:00	1990.89	1990.94	1988.91	1990.20	1873	0	8
2023.04.28	20:30:00	1990.20	1990.68	1989.31	1989.97	1588	0	6
2023.04.28	20:45:00	1989.94	1991.01	1989.43	1990.67	1227	0	6
2023.04.28	21:00:00	1990.66	1991.14	1989.95	1990.93	1385	0	7
2023.04.28	21:15:00	1990.92	1991.19	1989.78	1990.08	1348	0	7
2023.04.28	21:30:00	1990.08	1990.59	1989.29	1990.55	1259	0	7
2023.04.28	21:45:00	1990.55	1990.57	1988.66	1988.92	1615	0	8
2023.04.28	22:00:00	1988.93	1989.18	1987.49	1988.03	1454	0	7
2023.04.28	22:15:00	1988.04	1989.27	1987.85	1989.04	1288	0	7
2023.04.28	22:30:00	1989.05	1989.55	1988.06	1988.72	1741	0	7
2023.04.28	22:45:00	1988.72	1989.70	1988.46	1989.17	2146	0	6
2023.04.28	23:00:00	1989.24	1989.53	1987.89	1989.37	1072	0	9
2023.04.28	23:15:00	1989.34	1989.45	1988.42	1988.76	585	0	14
2023.04.28	23:30:00	1988.76	1989.76	1988.76	1989.55	479	0	14
2023.04.28	23:45:00	1989.55	1989.81	1988.97	1989.55	599	0	20
2023.05.01	01:00:00	1989.54	1991.17	1989.30	1990.93	378	0	10
2023.05.01	01:15:00	1990.79	1991.80	1989.83	1990.05	604	0	12
2023.05.01	01:30:00	1990.05	1990.30	1988.43	1989.15	592	0	11
2023.05.01	01:45:00	1989.11	1989.22	1988.65	1989.11	556	0	14
2023.05.01	02:00:00	1989.14	1989.18	1987.75	1988.00	420	0	12
2023.05.01	02:15:00	1987.96	1988.36	1987.60	1988.08	442	0	13
2023.05.01	02:30:00	1988.11	1988.39	1986.65	1987.29	546	0	11
2023.05.01	02:45:00	1987.29	1987.63	1986.60	1986.88	560	0	13
2023.05.01	03:00:00	1986.86	1987.41	1986.26	1986.45	1426	0	7
2023.05.01	03:15:00	1986.37	1986.58	1985.65	1986.10	1126	0	7
2023.05.01	03:30:00	1986.10	1986.64	1984.76	1985.84	1057	0	5
2023.05.01	03:45:00	1985.85	1985.93	1983.74	1983.98	1138	0	5
2023.05.01	04:00:00	1983.97	1984.35	1983.53	1984.29	829	0	5
2023.05.01	04:15:00	1984.23	1985.01	1984.12	1984.66	739	0	5
2023.05.01	04:30:00	1984.57	1984.59	1982.46	1982.51	817	0	5
2023.05.01	04:45:00	1982.50	1982.89	1981.04	1981.99	869	0	5
2023.05.01	05:00:00	1981.96	1983.17	1981.64	1982.25	805	0	6
2023.05.01	05:15:00	1982.17	1983.16	1981.65	1982.65	775	0	7
2023.05.01	05:30:00	1982.65	1983.78	1982.51	1982.79	771	0	7
2023.05.01	05:45:00	1982.77	1982.86	1981.63	1982.68	875	0	8
2023.05.01	06:00:00	1982.66	1982.66	1981.65	1982.01	775	0	8
2023.05.01	06:15:00	1982.01	1982.22	1981.61	1981.80	656	0	8
2023.05.01	06:30:00	1981.80	1982.44	1980.66	1981.77	668	0	5
2023.05.01	06:45:00	1981.77	1983.42	1981.65	1983.32	688	0	8
2023.05.01	07:00:00	1983.33	1985.92	1982.52	1985.70	808	0	5
2023.05.01	07:15:00	1985.70	1986.36	1984.33	1985.41	1238	0	5
2023.05.01	07:30:00	1985.40	1985.64	1984.37	1984.68	676	0	6
2023.05.01	07:45:00	1984.68	1985.03	1983.63	1984.20	601	0	7
2023.05.01	08:00:00	1984.20	1984.21	1982.04	1982.38	649	0	6
2023.05.01	08:15:00	1982.36	1982.46	1979.89	1981.00	1327	0	6
2023.05.01	08:30:00	1981.01	1982.24	1980.31	1982.15	778	0	5
2023.05.01	08:45:00	1982.05	1982.54	1981.73	1982.06	788	0	8
2023.05.01	09:00:00	1982.05	1982.05	1980.43	1981.82	1012	0	5
2023.05.01	09:15:00	1981.67	1981.72	1979.68	1980.28	761	0	5
2023.05.01	09:30:00	1980.28	1980.57	1979.50	1980.55	817	0	8
2023.05.01	09:45:00	1980.51	1980.67	1979.69	1979.90	879	0	7
2023.05.01	10:00:00	1979.90	1980.23	1979.14	1979.45	780	0	6
2023.05.01	10:15:00	1979.41	1981.30	1978.95	1980.69	1223	0	5
2023.05.01	10:30:00	1980.68	1981.22	1979.75	1980.70	949	0	6
2023.05.01	10:45:00	1980.65	1981.42	1980.24	1980.98	938	0	7
2023.05.01	11:00:00	1980.96	1981.32	1979.71	1981.00	933	0	7
2023.05.01	11:15:00	1981.01	1981.18	1979.11	1979.19	838	0	7
2023.05.01	11:30:00	1979.14	1979.52	1978.13	1978.63	1041	0	6
2023.05.01	11:45:00	1978.62	1978.63	1977.17	1977.34	865	0	7
2023.05.01	12:00:00	1977.29	1980.26	1977.09	1980.21	800	0	6
2023.05.01	12:15:00	1980.20	1982.52	1979.71	1981.99	1284	0	6
2023.05.01	12:30:00	1981.97	1983.85	1981.69	1983.59	872	0	7
2023.05.01	12:45:00	1983.58	1985.26	1983.14	1984.67	915	0	6
2023.05.01	13:00:00	1984.67	1987.62	1984.56	1986.70	1157	0	7
2023.05.01	13:15:00	1986.70	1987.88	1986.41	1987.00	962	0	7
2023.05.01	13:30:00	1987.01	1987.96	1986.24	1987.85	843	0	7
2023.05.01	13:45:00	1987.85	1988.83	1987.17	1988.60	808	0	7
2023.05.01	14:00:00	1988.60	1989.60	1986.96	1986.98	1321	0	7
2023.05.01	14:15:00	1986.99	1989.42	1986.94	1988.05	1198	0	7
2023.05.01	14:30:00	1987.96	1990.01	1987.65	1989.26	1096	0	7
2023.05.01	14:45:00	1989.27	1989.38	1987.20	1989.00	1384	0	7
2023.05.01	15:00:00	1989.00	1991.40	1988.27	1990.66	2423	0	6
2023.05.01	15:15:00	1990.63	1998.12	1988.84	1997.34	3686	0	6
2023.05.01	15:30:00	1997.37	2004.75	1996.66	2004.52	3933	0	6
2023.05.01	15:45:00	2004.52	2005.34	2002.20	2004.03	2998	0	5
2023.05.01	16:00:00	2004.04	2006.00	2003.21	2004.25	2745	0	5
2023.05.01	16:15:00	2004.23	2004.78	2002.34	2002.40	2267	0	6
2023.05.01	16:30:00	2002.42	2003.93	1999.01	2002.65	3945	0	6
2023.05.01	16:45:00	2002.53	2003.14	1997.11	1997.23	3511	0	7
2023.05.01	17:00:00	1997.23	1997.24	1986.49	1986.49	3233	0	0
2023.05.01	17:15:00	1986.59	1989.36	1984.54	1988.50	2692	0	0
2023.05.01	17:30:00	1988.51	1988.93	1983.87	1985.41	3772	0	6
2023.05.01	17:45:00	1985.37	1986.06	1983.02	1984.27	3422	0	6
2023.05.01	18:00:00	1984.29	1984.63	1981.60	1983.28	3292	0	6
2023.05.01	18:15:00	1983.28	1985.04	1981.27	1982.70	2990	0	7
2023.05.01	18:30:00	1982.71	1985.26	1981.52	1982.32	2259	0	7
2023.05.01	18:45:00	1982.32	1983.71	1980.49	1983.02	2250	0	7
2023.05.01	19:00:00	1983.02	1983.37	1980.60	1980.73	1679	0	7
2023.05.01	19:15:00	1980.72	1982.15	1979.92	1981.91	1682	0	7
2023.05.01	19:30:00	1981.94	1984.08	1981.51	1983.31	1797	0	8
2023.05.01	19:45:00	1983.32	1983.55	1981.60	1981.68	1681	0	7
2023.05.01	20:00:00	1981.69	1982.27	1979.91	1981.62	1532	0	8
2023.05.01	20:15:00	1981.62	1984.00	1981.37	1983.72	2104	0	7
2023.05.01	20:30:00	1983.71	1983.71	1980.68	1980.90	1672	0	7
2023.05.01	20:45:00	1980.85	1982.42	1980.85	1982.24	1306	0	7
2023.05.01	21:00:00	1982.21	1982.80	1980.63	1982.58	1152	0	7
2023.05.01	21:15:00	1982.56	1983.15	1981.96	1982.32	1018	0	8
2023.05.01	21:30:00	1982.32	1983.33	1981.54	1981.87	1063	0	8
2023.05.01	21:45:00	1981.81	1982.55	1980.74	1980.75	1299	0	7
2023.05.01	22:00:00	1980.84	1981.65	1980.65	1981.33	1277	0	7
2023.05.01	22:15:00	1981.38	1981.69	1980.98	1981.15	1153	0	7
2023.05.01	22:30:00	1981.09	1981.40	1979.98	1980.15	1516	0	7
2023.05.01	22:45:00	1980.21	1980.99	1979.49	1979.84	1675	0	7
2023.05.01	23:00:00	1979.83	1980.81	1979.64	1980.03	925	0	8
2023.05.01	23:15:00	1980.04	1981.55	1979.89	1980.85	626	0	13
2023.05.01	23:30:00	1980.87	1982.68	1980.31	1981.77	734	0	11
2023.05.01	23:45:00	1981.65	1982.57	1981.54	1982.44	395	0	10
2023.05.02	01:00:00	1982.12	1982.21	1981.50	1982.11	260	0	12
2023.05.02	01:15:00	1982.09	1982.29	1981.17	1981.39	429	0	12
2023.05.02	01:30:00	1981.37	1982.71	1981.34	1982.62	388	0	12
2023.05.02	01:45:00	1982.61	1983.30	1982.51	1982.70	279	0	14
2023.05.02	02:00:00	1982.69	1982.84	1982.22	1982.34	293	0	12
2023.05.02	02:15:00	1982.34	1982.73	1982.07	1982.73	277	0	14
2023.05.02	02:30:00	1982.68	1982.68	1981.81	1981.93	480	0	14
2023.05.02	02:45:00	1981.95	1982.10	1980.77	1981.42	644	0	12
2023.05.02	03:00:00	1981.43	1983.38	1981.28	1983.02	1069	0	8
2023.05.02	03:15:00	1983.04	1983.33	1981.91	1981.99	1075	0	7
2023.05.02	03:30:00	1982.02	1983.36	1981.59	1983.25	865	0	7
2023.05.02	03:45:00	1983.25	1983.69	1982.13	1982.20	878	0	6
2023.05.02	04:00:00	1982.21	1983.88	1981.93	1983.28	1325	0	6
2023.05.02	04:15:00	1983.22	1984.86	1983.01	1984.37	1233	0	7
2023.05.02	04:30:00	1984.38	1985.25	1984.18	1984.42	1271	0	5
2023.05.02	04:45:00	1984.40	1984.44	1982.29	1983.16	1269	0	6
2023.05.02	05:00:00	1983.26	1983.30	1981.94	1982.36	1205	0	7
2023.05.02	05:15:00	1982.36	1983.08	1981.29	1981.85	1095	0	6
2023.05.02	05:30:00	1981.89	1982.58	1981.64	1981.99	738	0	6
2023.05.02	05:45:00	1981.99	1983.11	1981.99	1982.80	808	0	7
2023.05.02	06:00:00	1982.77	1982.77	1981.76	1982.21	771	0	7
2023.05.02	06:15:00	1982.19	1982.86	1981.45	1982.01	1177	0	7
2023.05.02	06:30:00	1982.01	1982.21	1981.51	1982.13	641	0	7
2023.05.02	06:45:00	1982.15	1982.37	1981.88	1982.16	523	0	8
2023.05.02	07:00:00	1982.16	1982.35	1981.71	1982.12	606	0	8
2023.05.02	07:15:00	1982.13	1982.31	1981.45	1981.93	588	0	0
2023.05.02	07:30:00	1981.92	1983.00	1981.45	1981.98	1979	0	8
2023.05.02	07:45:00	1981.98	1982.59	1981.66	1982.15	979	0	8
2023.05.02	08:00:00	1982.16	1982.56	1981.37	1982.25	1131	0	8
2023.05.02	08:15:00	1982.26	1983.91	1982.18	1983.73	870	0	8
2023.05.02	08:30:00	1983.71	1984.36	1983.19	1983.23	1032	0	7
